messageid,offsetTime,logDateTime,time(millisecond),latitude,longitude,satnum,gpsHealth,altitude,baroAlt,height,accelX,accelY,accelZ,accel,gyroX,gyroY,gyroZ,gyro,errorX,errorY,errorZ,error,magX,magY,magZ,magMod,velN,velE,velD,vel,velH,quatW,quatX,quatY,quatZ,roll,pitch,yaw,yaw360,magYawX,thrustAngle,latitudeHP,longitudeHP,imuTemp,flyc_state,flycStateStr,nonGPSError,nonGPSErrStr,DWflyCState,connectedToRC,current,volt1,volt2,volt3,volt4,volt5,volt6,totalVolts,voltSpread,Watts,batteryTemp(C),ratedCapacity,remainingCapacity,percentageCapacity,batteryUsefulTime,voltagePercent,batteryCycleCount,batteryLifePercentage,batteryBarCode,minCurrent,maxCurrent,avgCurrent,minVolts,maxVolts,avgVolts,minWatts,maxWatts,avgWatts,Gimbal:roll,Gimbal:pitch,Gimbal:yaw,Gimbal:Xroll,Gimbal:Xpitch,Gimbal:Xyaw,rFront,lFront,lBack,rBack,rFrontSpeed,lFrontSpeed,lBackSpeed,rBackSpeed,rFrontLoad,lFrontLoad,lBackLoad,rBackLoad,aileron,elevator,throttle,rudder,modeSwitch,latitudeTablet,longitudeTablet,droneModel
970371,1617.285,0,774600,41.29390657530327,-72.96468721021353,9,4,-180.13183190002442,-180.38664256896973,1.1,-0.060188665986061096,0.0776829719543457,-0.9920933246612549,0.9969485866795055,0.0061583733186125755,0.0007352479733526707,0.0022488252725452185,0.006597224160217428,0.029247522354125977,0.04079216718673706,-0.056642837822437286,0.07568242559686322,196,492,1356,1455.75272625539,-0.010562976822257042,0.008010958321392536,-0.0036751888692378998,0.013757141628957591,0.013257146471795045,0.7003749012947083,-0.0462440624833107,0.00781426951289177,-0.7122327089309692,-4.353367869475806,-3.1578030455438064,-91.08194429395225,268.91805570604777,-78.48894312369775,0,0,0,65,6,GPS_ATTI,0,UNKNOWN,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.875298925449956,-5.791604692085775,-90.95648853546841,-4.355183449174698,-3.1517847543093622,-91.07636220996976,1204,3503,4243,2598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970372,1617.2866666666666,0,774600,41.29390657530327,-72.96468721021353,9,4,-180.13183190002442,-180.38664256896973,1.1,-0.060188665986061096,0.0776829719543457,-0.9920933246612549,0.9969485866795055,0.0061583733186125755,0.0007352479733526707,0.0022488252725452185,0.006597224160217428,0.029247522354125977,0.04079216718673706,-0.056642837822437286,0.07568242559686322,196,492,1356,1455.75272625539,-0.010562976822257042,0.008010958321392536,-0.0036751888692378998,0.013757141628957591,0.013257146471795045,0.7003749012947083,-0.0462440624833107,0.00781426951289177,-0.7122327089309692,-4.353367869475806,-3.1578030455438064,-91.08194429395225,268.91805570604777,-78.48894312369775,0,0,0,65,6,GPS_ATTI,0,UNKNOWN,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.876597515165903,-5.784032146730347,-90.96189121510189,-4.353367869475806,-3.1578030455438064,-91.08194429395225,1204,3572,4373,2741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970374,1617.29,0,774600,41.29390657523792,-72.96468720993958,9,4,-178.3467054473877,-180.38035990905763,1.1,-0.05819417163729668,0.07708943635225296,-0.9859832525253296,0.9907029408809116,0.00121749984100461,0.00655668880790472,0.004078198224306107,0.007816915935538949,0.012907028198242188,0.043851256370544434,0.02274388074874878,0.05105691112571087,196,492,1356,1455.75272625539,-0.010498441755771637,0.008230214938521385,-0.009931134060025215,0.016630728816013535,0.0133399294313572,0.7003669142723083,-0.04624446853995323,0.007814410142600536,-0.7122405767440796,-4.353376422275696,-3.157874093673526,-91.08323678706942,268.91676321293056,-78.48910375295885,0,0,0,65,6,GPS_ATTI,0,UNKNOWN,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.876597515165903,-5.784032146730347,-90.96189121510189,-4.353367869475806,-3.1578030455438064,-91.08194429395225,1204,3572,4373,2741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970377,1617.295,0,774600,41.2939065751845,-72.96468720967307,9,4,-178.3467054473877,-180.37398964233398,1.1,-0.0569198839366436,0.0786638855934143,-0.9884492754936218,0.993206851722178,-0.003551694331690669,0.0065237670205533504,0.007784207351505756,0.010759551703275532,0.025067508220672607,0.04194521903991699,0.00904625654220581,0.04969523242854897,196,492,1356,1455.75272625539,-0.010373104363679886,0.00843994040042162,-0.015601791441440582,0.02054871733915945,0.013372878826283581,0.7003632187843323,-0.0462481714785099,0.007828583009541035,-0.7122438549995422,-4.354817613911141,-3.1570619986011867,-91.08381493365485,268.9161850663452,-78.48793807352024,0,0,0,64,6,GPS_ATTI,0,UNKNOWN,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.876597515165903,-5.784032146730347,-90.96189121510189,-4.353367869475806,-3.1578030455438064,-91.08194429395225,1204,3572,4373,2741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970380,1617.3,0,774600,41.29390657514805,-72.96468720941142,9,4,-180.4854380218506,-180.3741147949219,1.1,-0.055871084332466125,0.07622076570987701,-0.9844937324523926,0.9890192578650472,-0.0041449894197285175,0.007902896031737328,0.009135195054113865,0.012770610465236866,-0.014295518398284912,0.025035083293914795,0.042696647346019745,0.05151816122882618,196,492,1356,1455.75272625539,-0.010444581508636475,0.008565115742385387,-0.015095445327460766,0.020256430095289893,0.013507423535634357,0.7003636360168457,-0.04625531658530235,0.007848999463021755,-0.7122426629066467,-4.357065591866206,-3.1560046781654982,-91.08369910258193,268.91630089741807,-78.48658245086195,0,0,0,64,6,GPS_ATTI,0,UNKNOWN,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.876597515165903,-5.784032146730347,-90.96189121510189,-4.353367869475806,-3.1578030455438064,-91.08194429395225,1204,3572,4373,2741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970383,1617.305,0,774600,41.293906575119706,-72.96468720915219,9,4,-180.4854380218506,-180.37423994750978,1.1,-0.05746198073029518,0.07506261765956879,-0.9876197576522827,0.9921335905534643,-0.002854069694876671,0.0056891362182796,0.015271978452801704,0.01654525039388022,-0.017978549003601074,0.031530916690826416,0.004542037844657898,0.03657946198922321,196,492,1356,1455.75272625539,-0.01053447462618351,0.00872277095913887,-0.014435011893510818,0.019885458436282012,0.013677057024641691,0.7003708481788635,-0.04626252129673958,0.00786849856376648,-0.7122349143028259,-4.359272734664065,-3.1549849518221627,-91.08251013582664,268.9174898641734,-78.48529227602097,0,0,0,64,6,GPS_ATTI,0,UNKNOWN,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.876597515165903,-5.784032146730347,-90.96189121510189,-4.353367869475806,-3.1578030455438064,-91.08194429395225,1204,3572,4373,2741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970384,1617.3066666666666,0,774600,41.293906575119706,-72.96468720915219,9,4,-180.4854380218506,-180.37423994750978,1.1,-0.05746198073029518,0.07506261765956879,-0.9876197576522827,0.9921335905534643,-0.002854069694876671,0.0056891362182796,0.015271978452801704,0.01654525039388022,-0.017978549003601074,0.031530916690826416,0.004542037844657898,0.03657946198922321,196,492,1356,1455.75272625539,-0.01053447462618351,0.00872277095913887,-0.014435011893510818,0.019885458436282012,0.013677057024641691,0.7003708481788635,-0.04626252129673958,0.00786849856376648,-0.7122349143028259,-4.359272734664065,-3.1549849518221627,-91.08251013582664,268.9174898641734,-78.48529227602097,0,0,0,64,6,GPS_ATTI,0,UNKNOWN,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.841965894753,-5.80725607056886,-90.96239664910047,-4.359272734664065,-3.1549849518221627,-91.08251013582664,1204,3522,4277,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970386,1617.31,0,774600,41.293906575094915,-72.96468720889723,9,4,-181.90332923583986,-180.37919598999025,1.1,-0.05567145720124245,0.07524918019771576,-0.9875263571739197,0.9919526482552129,0.00589565746486187,0.0034210127778351307,0.013178558088839054,0.01483699762991145,-0.013844668865203857,0.011577785015106201,0.0038601458072662354,0.01845591199308552,196,492,1356,1455.75272625539,-0.010603697970509529,0.00878066010773182,-0.009959446266293526,0.016992026733397312,0.013767294671695702,0.7003822326660156,-0.0462648905813694,0.007875369861721992,-0.7122235298156738,-4.360075848821556,-3.154557705357309,-91.08067240211739,268.9193275978826,-78.48469880005989,0,0,0,64,6,GPS_ATTI,0,UNKNOWN,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.841965894753,-5.80725607056886,-90.96239664910047,-4.359272734664065,-3.1549849518221627,-91.08251013582664,1204,3522,4277,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970389,1617.315,0,774600,41.29390657506862,-72.96468720865087,9,4,-181.90332923583986,-180.38421460876467,1.1,-0.055075835436582565,0.07364099472761154,-0.9888386130332947,0.9931053047784608,0.009744929149746895,0.000781649025157094,0.016404177993535995,0.019096378582750356,-0.007854104042053223,-0.002120077610015869,-0.015454620122909546,0.017465021114196455,196,492,1356,1455.75272625539,-0.01064296904951334,0.008770059794187546,-0.0056270817294716835,0.01489465634959994,0.013790820823378272,0.700395405292511,-0.04626058414578438,0.007866792380809784,-0.7122109532356262,-4.359085783988558,-3.15481308602536,-91.07856600081148,268.92143399918854,-78.48483139090538,0,0,0,64,6,GPS_ATTI,0,UNKNOWN,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.841965894753,-5.80725607056886,-90.96239664910047,-4.359272734664065,-3.1549849518221627,-91.08251013582664,1204,3522,4277,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970392,1617.32,0,774600,41.293906575045455,-72.96468720841285,9,4,-180.4940109741211,-180.3845024597168,1.1,-0.0529281422495842,0.07393913716077805,-0.9906474947929382,0.9948119637326429,0.00748925656080246,0.000652183429338038,0.011663654819130898,0.013876424280010366,0.0033555030822753906,-0.024952471256256104,-0.03337416052818298,0.04180573900423689,196,502,1363,1465.670153888657,-0.010626191273331642,0.008645297028124332,-0.005521734710782766,0.014769788620633276,0.013698799278839184,0.7004073858261108,-0.04625736176967621,0.007854284718632698,-0.7121995091438293,-4.357856073406543,-3.1554803041978228,-91.07665626909468,268.92334373090534,-78.7156134140957,0,0,0,64,6,GPS_ATTI,0,UNKNOWN,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.841965894753,-5.80725607056886,-90.96239664910047,-4.359272734664065,-3.1549849518221627,-91.08251013582664,1204,3522,4277,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970395,1617.325,0,774600,41.29390657502106,-72.96468720818326,9,4,-180.4940109741211,-180.38479031066896,1.1,-0.054595787078142166,0.07079935073852539,-0.9864130020141602,0.9904563890319785,0.0023167263716459274,0.00648836512118578,0.009859448298811913,0.012028084792843995,-0.04069983959197998,-0.0031096935272216797,0.012840911746025085,0.04279060821156146,196,502,1363,1465.670153888657,-0.010829690843820572,0.008629748597741127,-0.005511221941560507,0.014903970340888499,0.013847554463981938,0.7004130482673645,-0.046255625784397125,0.0078530078753829,-0.7121940851211548,-4.357636924482781,-3.1554060181399923,-91.075749416011,268.92425058398896,-78.71535870117383,0,0,0,64,6,GPS_ATTI,0,UNKNOWN,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.841965894753,-5.80725607056886,-90.96239664910047,-4.359272734664065,-3.1549849518221627,-91.08251013582664,1204,3522,4277,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970396,1617.3266666666666,0,774600,41.29390657502106,-72.96468720818326,9,4,-180.4940109741211,-180.38479031066896,1.1,-0.054595787078142166,0.07079935073852539,-0.9864130020141602,0.9904563890319785,0.0023167263716459274,0.00648836512118578,0.009859448298811913,0.012028084792843995,-0.04069983959197998,-0.0031096935272216797,0.012840911746025085,0.04279060821156146,196,502,1363,1465.670153888657,-0.010829690843820572,0.008629748597741127,-0.005511221941560507,0.014903970340888499,0.013847554463981938,0.7004130482673645,-0.046255625784397125,0.0078530078753829,-0.7121940851211548,-4.357636924482781,-3.1554060181399923,-91.075749416011,268.92425058398896,-78.71535870117383,0,0,0,64,6,GPS_ATTI,0,UNKNOWN,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.836612733991004,-5.808679738123984,-90.95566208257884,-4.357636924482781,-3.1554060181399923,-91.075749416011,1204,3577,4391,2748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970398,1617.33,0,774600,41.293906574988476,-72.96468720796003,9,4,-181.21669207763674,-180.38753115234377,1.1,-0.05410679802298546,0.07437476515769958,-0.9847847819328308,0.9890703807166891,0.0005852227914147079,0.006864802911877632,0.003962370101362467,0.007947853896158763,-0.009508490562438965,0.009708583354949951,0.042140647768974304,0.04427755840067021,196,502,1363,1465.670153888657,-0.010877232998609543,0.008678290992975235,-0.003226479049772024,0.014284155534136879,0.013914989481303802,0.7004113793373108,-0.0462544783949852,0.007862870581448078,-0.7121956944465637,-4.358344378066908,-3.1545299185881492,-91.07600171124007,268.92399828875995,-78.7137436400053,0,0,0,64,6,GPS_ATTI,0,UNKNOWN,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.836612733991004,-5.808679738123984,-90.95566208257884,-4.357636924482781,-3.1554060181399923,-91.075749416011,1204,3577,4391,2748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970401,1617.335,0,774600,41.293906574950796,-72.96468720774385,9,4,-181.21669207763674,-180.39029702453615,1.1,-0.05506812036037445,0.07198621332645416,-0.9821981191635132,0.9863709535856423,-0.005104655399918556,0.00625267019495368,0.0005564934108406305,0.008090925548729812,-0.026932597160339355,0.021503448486328125,0.06882444769144058,0.07697121336342001,196,502,1363,1465.670153888657,-0.011011895723640919,0.008785808458924294,-0.0008653469849377871,0.014113862090497687,0.014087309100933606,0.7004010081291199,-0.046260133385658264,0.00787859596312046,-0.7122053503990173,-4.360040288892077,-3.153793693523794,-91.07764521839937,268.92235478160063,-78.71285126090763,0,0,0,65,6,GPS_ATTI,0,UNKNOWN,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.836612733991004,-5.808679738123984,-90.95566208257884,-4.357636924482781,-3.1554060181399923,-91.075749416011,1204,3577,4391,2748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970404,1617.34,0,774600,41.29390657491094,-72.96468720753688,9,4,-179.82114060058595,-180.38834464416504,1.1,-0.058317169547080994,0.0760534256696701,-0.9862304925918579,0.9908761781060506,-0.0008810576982796192,0.006845924071967602,-0.0005214583361521363,0.006922055898588642,0.010203242301940918,0.03678494691848755,0.012260109186172485,0.040094248347174864,200,498,1360,1462.0547185382632,-0.010960879735648632,0.008969733491539955,-0.0023950182367116213,0.014364300047088533,0.014163227156570157,0.7003865838050842,-0.046267129480838776,0.007895351387560368,-0.7122189402580261,-4.36191020667999,-3.1531097835370847,-91.07994730739544,268.92005269260454,-78.25449011302437,0,0,0,65,6,GPS_ATTI,0,UNKNOWN,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.836612733991004,-5.808679738123984,-90.95566208257884,-4.357636924482781,-3.1554060181399923,-91.075749416011,1204,3577,4391,2748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970407,1617.345,0,774600,41.293906574875,-72.96468720733844,9,4,-179.82114060058595,-180.38637974853518,1.1,-0.059615541249513626,0.07686497271060944,-0.9889620542526245,0.9937344622885161,0.0019348855130374432,0.005957690067589283,-0.005049435421824455,0.008045784670819229,0.015916109085083008,0.050245702266693115,-0.01369127631187439,0.05445552471264531,200,498,1360,1462.0547185382632,-0.010881299152970314,0.009220961481332779,-0.0041485014371573925,0.014853917532784144,0.014262846907144985,0.7003675103187561,-0.0462682843208313,0.007905256934463978,-0.7122374773025513,-4.3627295775772845,-3.1525254453369973,-91.08299597030559,268.9170040296944,-78.25357256780818,0,0,0,65,6,GPS_ATTI,0,UNKNOWN,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.836612733991004,-5.808679738123984,-90.95566208257884,-4.357636924482781,-3.1554060181399923,-91.075749416011,1204,3577,4391,2748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970408,1617.3466666666666,0,774600,41.293906574875,-72.96468720733844,9,4,-179.82114060058595,-180.38637974853518,1.1,-0.059615541249513626,0.07686497271060944,-0.9889620542526245,0.9937344622885161,0.0019348855130374432,0.005957690067589283,-0.005049435421824455,0.008045784670819229,0.015916109085083008,0.050245702266693115,-0.01369127631187439,0.05445552471264531,200,498,1360,1462.0547185382632,-0.010881299152970314,0.009220961481332779,-0.0041485014371573925,0.014853917532784144,0.014262846907144985,0.7003675103187561,-0.0462682843208313,0.007905256934463978,-0.7122374773025513,-4.3627295775772845,-3.1525254453369973,-91.08299597030559,268.9170040296944,-78.25357256780818,0,0,0,65,6,GPS_ATTI,0,UNKNOWN,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.857694966637894,-5.802587636271156,-90.95982849797255,-4.36191020667999,-3.1531097835370847,-91.07994730739544,1204,3502,4237,2557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970410,1617.35,0,774600,41.29390657483868,-72.96468720714503,9,4,-180.18331967468262,-180.38562883300781,1.1,-0.06148255988955498,0.07826132327318192,-0.9919052720069885,0.9968856546897945,0.003632518695667386,0.002397770993411541,-0.0006434652023017406,0.004399834687552713,0.048537373542785645,0.06677126884460449,-0.04566512256860733,0.09433759798063701,200,498,1360,1462.0547185382632,-0.010638612322509289,0.009554818272590637,-0.004947612062096596,0.015131209121807885,0.014299462380484044,0.7003486156463623,-0.04626944661140442,0.007907242514193058,-0.7122558951377869,-4.362902319048422,-3.1525766737469008,-91.08602439415706,268.91397560584295,-78.25376070173644,0,0,0,65,6,GPS_ATTI,0,UNKNOWN,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.857694966637894,-5.802587636271156,-90.95982849797255,-4.36191020667999,-3.1531097835370847,-91.07994730739544,1204,3502,4237,2557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970413,1617.355,0,774600,41.29390657480502,-72.96468720695283,9,4,-180.18331967468262,-180.3848654022217,1.1,-0.05867236852645874,0.07937631756067276,-0.9891751408576965,0.9940877757566688,0.006508924067020416,0.003008111845701933,-0.0013287181500345469,0.007292483891564047,0.04295271635055542,0.03167879581451416,-0.025100097060203552,0.058978782783138124,200,498,1360,1462.0547185382632,-0.01042384933680296,0.00971321202814579,-0.005883015692234039,0.01541470066317071,0.014247916440661895,0.7003333568572998,-0.04626919701695442,0.007902788929641247,-0.7122709155082703,-4.362450485322696,-3.1530071839842186,-91.08848063613742,268.91151936386257,-78.25450355374534,0,0,0,65,6,GPS_ATTI,0,UNKNOWN,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.857694966637894,-5.802587636271156,-90.95982849797255,-4.36191020667999,-3.1531097835370847,-91.07994730739544,1204,3502,4237,2557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970416,1617.36,0,774600,41.29390657477573,-72.9646872067588,9,4,-180.17989049377442,-180.38406442565918,1.1,-0.059012025594711304,0.07832078635692596,-0.9856417179107666,0.9905080316819472,0.006400901824235916,0.00897535402327776,0.0039611877873539925,0.01171407412872897,0.030766665935516357,0.03897881507873535,0.011932991445064545,0.05107183218328762,200,498,1360,1462.0547185382632,-0.010270016267895699,0.009908106178045273,-0.006702572572976351,0.015766048372191303,0.014270381991322488,0.7003223299980164,-0.04626062139868736,0.007901893928647041,-0.7122823596000671,-4.361638559596964,-3.152443838537686,-91.09026211333249,268.90973788666753,-78.25291358894732,0,0,0,65,6,GPS_ATTI,0,UNKNOWN,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.857694966637894,-5.802587636271156,-90.95982849797255,-4.36191020667999,-3.1531097835370847,-91.07994730739544,1204,3502,4237,2557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970419,1617.365,0,774600,41.29390657475325,-72.964687206563,9,4,-180.17989049377442,-180.3832634490967,1.1,-0.05623641237616539,0.07920484989881516,-0.9902250170707703,0.9949781539095435,-0.0009396958630532026,0.0052478197030723095,0.003713225945830345,0.006496975209724977,0.03555130958557129,0.030215680599212646,-0.013256408274173737,0.04850376611825468,200,498,1360,1462.0547185382632,-0.010092259384691715,0.010059185326099396,-0.0073148831725120544,0.016017129104187535,0.014249242397850892,0.7003153562545776,-0.046256519854068756,0.007909882813692093,-0.7122893929481506,-4.361931736464084,-3.151508656734355,-91.09137061801269,268.90862938198734,-78.25099682203069,0,0,0,65,6,GPS_ATTI,0,UNKNOWN,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.857694966637894,-5.802587636271156,-90.95982849797255,-4.36191020667999,-3.1531097835370847,-91.07994730739544,1204,3502,4237,2557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970420,1617.3666666666666,0,774600,41.29390657475325,-72.964687206563,9,4,-180.17989049377442,-180.3832634490967,1.1,-0.05623641237616539,0.07920484989881516,-0.9902250170707703,0.9949781539095435,-0.0009396958630532026,0.0052478197030723095,0.003713225945830345,0.006496975209724977,0.03555130958557129,0.030215680599212646,-0.013256408274173737,0.04850376611825468,200,498,1360,1462.0547185382632,-0.010092259384691715,0.010059185326099396,-0.0073148831725120544,0.016017129104187535,0.014249242397850892,0.7003153562545776,-0.046256519854068756,0.007909882813692093,-0.7122893929481506,-4.361931736464084,-3.151508656734355,-91.09137061801269,268.90862938198734,-78.25099682203069,0,0,0,65,6,GPS_ATTI,0,UNKNOWN,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.841045526762342,-5.812523000192585,-90.97131687615651,-4.361931736464084,-3.151508656734355,-91.09137061801269,1204,3608,4374,2716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970421,1617.3683333333333,0,774700,41.29390657475325,-72.964687206563,9,4,-180.17989049377442,-180.3832634490967,1.1,-0.05623641237616539,0.07920484989881516,-0.9902250170707703,0.9949781539095435,-0.0009396958630532026,0.0052478197030723095,0.003713225945830345,0.006496975209724977,0.03555130958557129,0.030215680599212646,-0.013256408274173737,0.04850376611825468,200,498,1360,1462.0547185382632,-0.010092259384691715,0.010059185326099396,-0.0073148831725120544,0.016017129104187535,0.014249242397850892,0.7003153562545776,-0.046256519854068756,0.007909882813692093,-0.7122893929481506,-4.361931736464084,-3.151508656734355,-91.09137061801269,268.90862938198734,-78.25099682203069,0,0,0,65,6,GPS_ATTI,0,UNKNOWN,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.841045526762342,-5.812523000192585,-90.97131687615651,-4.361931736464084,-3.151508656734355,-91.09137061801269,1204,3608,4374,2716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970422,1617.37,0,774700,41.29390657473606,-72.96468720635906,9,4,-181.5977691925049,-180.38726833190918,1.1,-0.056497883051633835,0.07508377730846405,-0.9861671924591064,0.9906337950458279,-0.005120842717587948,0.014236483722925186,0.006762681994587183,0.016572096025889452,-0.02316439151763916,0.0239221453666687,0.019722603261470795,0.03870192698995594,200,498,1360,1462.0547185382632,-0.01020808145403862,0.010178795084357262,-0.0040122466161847115,0.014963653272202896,0.014415713521765851,0.7003101706504822,-0.04625779390335083,0.007932898588478565,-0.7122941613197327,-4.36389506337039,-3.1497962823974652,-91.09216782524032,268.9078321747597,-78.24811571880126,0,0,0,65,6,GPS_ATTI,0,UNKNOWN,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.841045526762342,-5.812523000192585,-90.97131687615651,-4.361931736464084,-3.151508656734355,-91.09137061801269,1204,3608,4374,2716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970425,1617.375,0,774700,41.29390658211125,-72.96468718893097,9,4,-181.5977691925049,-180.39132327575683,1.1,-0.05450427904725075,0.07577838003635406,-0.9879212379455566,0.9923212442043533,-0.00614203093573451,0.009732184931635857,0.009274059906601906,0.014779991701970632,-0.0196610689163208,0.011508524417877197,0.010181084275245667,0.024953120891560765,200,498,1360,1462.0547185382632,-0.010306386277079582,0.010236337780952454,-0.0006507534999400377,0.01454055326924712,0.01452598393425137,0.7003095149993896,-0.046259574592113495,0.007964793592691422,-0.7122942805290222,-4.3666462744755865,-3.1473841687714845,-91.09221037179155,268.90778962820843,-78.24405176520779,0,0,0,65,6,GPS_ATTI,0,UNKNOWN,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.841045526762342,-5.812523000192585,-90.97131687615651,-4.361931736464084,-3.151508656734355,-91.09137061801269,1204,3608,4374,2716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970428,1617.38,0,774700,41.293906582089576,-72.96468718870608,9,4,-180.1884759613037,-180.39062242126465,1.1,-0.0554560087621212,0.07260966300964355,-0.9859152436256409,0.9901395859592753,-0.002841419540345669,0.01208870392292738,0.009853591211140156,0.01585256090657647,-0.04437899589538574,0.022055506706237793,0.030624978244304657,0.05825658714013119,196,498,1349,1451.2825362416513,-0.010528281331062317,0.010346615687012672,-0.0014347084797918797,0.014830898569632212,0.014761340181729166,0.7003118395805359,-0.04626123979687691,0.007992957718670368,-0.7122916579246521,-4.369095240206798,-3.1452447050493557,-91.0918020560137,268.9081979439863,-78.53482423960872,0,0,0,65,6,GPS_ATTI,0,UNKNOWN,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.841045526762342,-5.812523000192585,-90.97131687615651,-4.361931736464084,-3.151508656734355,-91.09137061801269,1204,3608,4374,2716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
